Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
1970-01-01 00:01:00.200,-2.0871143197469877,1.6537683868150603,9.168899972698794,-0.08982490570340963,0.007378004647095181,0.14258131699638554,50.245052470000005,6.633577455,452.46228314999996,35.104999545,333.69999695,16.27080584,16.404367925,-11.122500323,12.45937538,-25.537501335
1970-01-01 00:01:00.300,-2.40200834673494,3.218811319493976,8.799309753518072,0.016940103492166667,0.0519801933529881,0.13954223853333333,50.24508399,6.6335576860000005,452.78425016,35.09199982,332.97999877999996,16.188692288,16.294194603999998,-10.282500456,11.471250247,-25.526251031
1970-01-01 00:01:00.400,-3.4321871910595236,2.6884857941785714,10.33113283179762,-0.017031047104039757,0.1686048830008434,0.1310856144927711,50.24511551,6.633537917,453.10621717,35.079000095,332.26000060999996,16.106578736,16.184021283,-10.1193753235,11.72812538,-25.273125838000002
1970-01-01 00:01:00.500,-3.0648598584819275,3.2717957726506026,11.115619751325301,0.048844781857638554,0.061824366467186746,0.1474828155421687,50.24514703,6.633518148,453.42818417999996,35.06600037,331.54000243999997,16.024465184,16.073847962,-9.3000005721,11.272500323,-25.625626182
1970-01-01 00:01:00.600,-3.517380794819277,2.9740839607710843,11.265365749903616,0.06559524416115181,0.018226063147396387,0.11758809797506023,50.24517855,6.633498379,453.75015119,35.053000645,330.82000426999997,15.942351632000001,15.963674640999999,-8.6381252288,11.242500398999999,-25.45125122
1970-01-01 00:01:00.700,-2.460448720349398,3.002657281313253,11.11718370860241,0.03088734444730964,-0.020286752875614458,0.0956564730486747,50.24521007,6.63347861,454.0721182,35.04000092,330.1000061,15.86023808,15.85350132,-8.8462504385,11.068125342,-25.560001182
1970-01-01 00:01:00.800,-1.9727633573975905,2.0896729187710843,7.985058209903615,0.07365436298224999,-0.0799337272818988,0.07665405945809524,50.245238082,6.6334525410000005,454.26836353,35.024000935,329.53000488,15.738873772,15.74467392,-10.3987503993,10.590000247,-27.513751028
1970-01-01 00:01:00.900,-1.9889590498928573,1.8788322338214285,6.35377377547619,-0.06036440463979518,0.09029132046697591,0.09466292565493976,50.245266094,6.633426472,454.46460886,35.008000949999996,328.96000366,15.617509464,15.63584652,-11.711250399,9.6262503619,-29.055001068000003
1970-01-01 00:01:01.000,-2.2521001560240963,2.6179966266024097,9.577593326638555,-0.07768891581679517,0.17599392619156626,0.13712049025421688,50.245294105999996,6.633400403,454.66085419,34.992000964999995,328.39000244,15.496145156,15.527019119999999,-10.989375304000001,10.23750038,-28.261875915
1970-01-01 00:01:01.100,-2.9984301945903615,3.2885275059879517,11.81948080380723,0.023351108407584337,0.07850859184245784,0.14581954427108434,50.245322118,6.633374334,454.85709952,34.976000979999995,327.82000122,15.374780848,15.41819172,-10.455000304,10.841250418,-28.068751336000002
1970-01-01 00:01:01.200,-3.272927310144578,3.127022797783132,12.121311543614457,0.09076535789154762,-0.013809511145500001,0.12234397960297619,50.24535013,6.633348265,455.05334485000003,34.960000995,327.25,15.25341654,15.30936432,-10.321875285,10.873125456,-28.254376412
1970-01-01 00:01:01.300,-2.5851671269523813,2.0675376327380954,9.98889508692857,0.033838546690879524,0.010653029100150603,0.09821025613975903,50.245378142,6.633322196,455.24959018,34.94400101,326.67999878,15.132052232,15.20053692,-10.3312503801,10.0425003047,-28.239376067000002
1970-01-01 00:01:01.400,-1.9061102702096384,1.5090134194024096,9.26784892239759,-0.008641096498126506,0.008371551249321688,0.1150490332693976,50.245406154,6.6332961269999995,455.44583551,34.928001025,326.10999756,15.010687923999999,15.091709519999998,-10.548750494,9.9412504188,-27.626251029000002
1970-01-01 00:01:01.500,-2.101197389253012,1.420853762713253,8.95482881960241,-0.004438762351704819,0.0413278648508988,0.11749978228831325,50.245434165999995,6.633270058,455.64208084,34.91200104,325.53999634,14.889323616,14.98288212,-9.9750001907,9.9356254577,-27.965626336000003
1970-01-01 00:01:01.600,-2.05535896573494,1.6514224151337349,10.503561640759036,-0.025332682009744575,0.10210348679583134,0.1119138415253012,50.245462178,6.633243989,455.83832617,34.896001055,324.96999512,14.767959308,14.87405472,-9.826875495,9.8287505148,-27.901875684000004
1970-01-01 00:01:01.700,-2.3941828551785713,1.429772061942857,10.028996251714286,0.03423289828704762,0.013147759974548808,0.10712370187107144,50.24549019,6.63321792,456.0345715,34.88000107,324.3999939,14.646595,14.76522732,-9.7818754193,10.2862503042,-27.590626144000005
1970-01-01 00:01:01.800,-2.3137441816506024,1.548830129606024,9.477008268108435,-0.0008693533191939763,0.04955590408247108,0.1169183729940964,50.245511023,6.633181964,455.74772547000003,34.765000917,323.74999390000005,14.404811381,14.705607893,-9.697500228900001,9.7800004001,-27.136876105
1970-01-01 00:01:01.900,-1.812332522493976,1.325681407066265,10.855587683168674,-0.010532515451510844,0.05035810085166265,0.10010167452722891,50.245531856,6.633146008,455.46087944000004,34.650000764,323.0999939,14.163027762,14.645988465999999,-9.315000247899999,9.3881253242,-27.766876221
1970-01-01 00:01:02.000,-1.1883968023253013,1.0723881541710845,11.730092278915663,0.005261197719851807,0.06024205091084338,0.051822662308554215,50.245552689,6.633110052,455.17403341,34.535000611,322.44999390000004,13.921244143,14.586369039,-9.4706254006,9.2587503433,-28.059376144999998
1970-01-01 00:01:02.100,-0.4320558418129277,0.13026829650320482,11.495314529036145,0.019667099902107143,-0.007911926471886906,0.05300554347190476,50.245573522,6.633074096,454.88718738,34.420000458,321.7999939,13.679460524,14.526749612,-9.7350005148,9.9468754759,-27.815626336
1970-01-01 00:01:02.200,-0.5046968571125715,-1.2197983169733333,9.786142576285714,0.013378842105022893,-0.04833420951959639,0.06563664180698794,50.245594354999994,6.63303814,454.60034135,34.305000305,321.1499939,13.437676905,14.467130184999998,-9.3581253051,9.768750286,-27.558750723000003
1970-01-01 00:01:02.300,0.0281733219670482,-2.09547119183494,10.230448332361446,-0.09259947599858313,0.03083306766038554,0.0839841383326506,50.245615187999995,6.633002184,454.31349532,34.190000152,320.49999390000005,13.195893286,14.407510757999999,-10.115625380500001,10.623750399,-26.131875991999998
1970-01-01 00:01:02.400,-0.25656536079449394,-1.6912210956626508,12.218008259638554,0.012032034968449398,0.006119512091480724,0.08775225676578313,50.245636020999996,6.632966228,454.02664929,34.074999999,319.8499939,12.954109667,14.347891331,-10.269375608,11.325000475,-25.908751297000002
1970-01-01 00:01:02.500,-0.6662209210271084,-1.328380533753012,12.455614779759037,0.09238701188225715,0.018645385343059522,0.060866566286071434,50.245656853999996,6.632930272,453.73980326,33.959999846,319.19999390000004,12.712326048,14.288271904,-9.757500457399999,11.715000437,-26.073751257999998
1970-01-01 00:01:02.600,-0.32869620763625,-1.7422953545833333,11.45073879272619,0.04682824960515663,0.04154865311977109,0.06509203091289156,50.245677687,6.632894316,453.45295723,33.844999693,318.5499939,12.470542429,14.228652476999999,-9.7012504576,11.146875475,-25.745626258999998
1970-01-01 00:01:02.700,-0.33390686651475904,-2.1373780118433734,10.032359364433734,-0.010267569633831325,-0.007267610406489157,0.08062079867265061,50.24569852,6.63285836,453.1661112,33.72999954,317.8999939,12.22875881,14.16903305,-9.8531254762,10.468125437000001,-26.205001067
1970-01-01 00:01:02.800,-0.2364642132874458,-2.400775903674699,9.586584504891565,-0.08087562494481929,-0.0293537866089747,0.11139130932325302,50.24571564,6.63282905,453.6981915,33.24399967,317.53999329000004,12.351134585,14.09032278,-9.8793754571,10.2787503232,-26.019376182000002
1970-01-01 00:01:02.900,-0.21565674316780722,-1.5498787916161447,12.240905796578314,-0.029167036517132528,-0.024290377993789157,0.09807042292807229,50.245732759999996,6.63279974,454.23027179999997,32.7579998,317.17999268,12.47351036,14.011612509999999,-9.613125324,9.8512504571,-26.287501144000004
1970-01-01 00:01:03.000,0.18215001841915662,-1.216025984914458,13.589827216385542,0.15334084146392857,0.04622077598869167,0.0015852939922392857,50.24574988,6.63277043,454.7623521,32.27199993,316.81999207,12.595886135,13.932902239999999,-9.877500533600001,10.526250361,-26.036251066
1970-01-01 00:01:03.100,0.978297704002381,-2.0924450705654762,11.291947307833333,0.07790050533943856,0.017225156734698793,-0.007024743340844579,50.245767,6.63274112,455.2944324,31.78600006,316.45999146,12.71826191,13.854191969999999,-10.2281253802,10.1081253046,-25.513125799
1970-01-01 00:01:03.200,0.8435492630048192,-3.079739312144578,9.571034747831325,-0.0704912224999759,-0.025004259900366265,0.032834880136866265,50.245784119999996,6.63271181,455.82651269999997,31.30000019,316.09999085000004,12.840637685,13.7754817,-9.7593751904,10.138125228,-25.959375952
1970-01-01 00:01:03.300,1.0059476857240963,-3.49176248586747,10.870276198,-0.08886815708554217,0.017313472018674697,0.03623501797122892,50.24580124,6.6326825,456.358593,30.814000319999998,315.73999024,12.963013459999999,13.69677143,-10.029375361300001,10.222500228200001,-25.957501029000003
1970-01-01 00:01:03.400,1.32451742386747,-3.907544248012048,11.92972724373494,-0.032713052205583334,0.10464395315964287,0.011627913821641666,50.24581836,6.63265319,456.8906733,30.32800045,315.37998963,13.085389235,13.61806116,-10.093125437500001,10.689375399,-26.272500991000005
1970-01-01 00:01:03.500,1.317327201347619,-5.007098876321429,12.47123848797619,0.037731777667590366,0.06604142012528313,0.014480023771210845,50.245835480000004,6.63262388,457.4227536,29.84200058,315.01998902,13.20776501,13.53935089,-9.791250419499999,10.425000475000001,-25.910626030000003
1970-01-01 00:01:03.600,1.2454894138301205,-4.023333080145783,11.801797671807229,0.043663619266915664,-0.03393146117713735,0.02683680166019518,50.2458526,6.63259457,457.9548339,29.35600071,314.65998841,13.330140785,13.46064062,-8.8425004005,10.2975003233,-26.38312626
1970-01-01 00:01:03.700,0.9207682441506023,-0.6963294099901807,10.254603604060241,0.12750424549789158,0.018196624731036143,-0.0026531378367048194,50.24586972,6.63256526,458.4869142,28.87000084,314.2999878,13.45251656,13.38193035,-9.1162503242,10.415625475,-25.961251067
1970-01-01 00:01:03.800,1.457001958946988,-1.4600722616891566,11.336725269518073,0.03300691084264699,0.012684280088001204,0.011639216141009639,50.245886236000004,6.632542015,458.52212255,28.38100071,314.10998841,13.412761786999999,13.293623064999998,-8.7243752479,9.193125247800001,-26.315626336
1970-01-01 00:01:03.900,1.3893722855819277,-0.3369627586779518,10.949480815554217,0.06955295984433095,-0.03722532300742143,0.008951821248965477,50.245902752,6.63251877,458.5573309,27.89200058,313.91998902,13.373007013999999,13.20531578,-8.7000003815,9.476250267000001,-26.268751336
1970-01-01 00:01:04.000,1.2981703841559524,2.363044097309524,8.527991419738095,0.060759983031539753,-0.0043090489435903614,-0.002792970357066265,50.245919268,6.6324955249999995,458.59253925,27.40300045,313.72998963,13.333252241,13.117008495,-9.093750476699999,9.213750362199999,-25.625626374
1970-01-01 00:01:04.100,1.2149232596518071,1.482032913418795,8.782891508819276,-0.0446222086610253,0.05139580507028916,0.04102612089361446,50.245935784000004,6.63247228,458.6277476,26.91400032,313.53999024,13.293497468,13.02870121,-9.2062503814,9.247500514799999,-25.526251221000003
1970-01-01 00:01:04.200,0.919258313013253,0.970383280966482,9.494082416481927,-0.04091296702403976,0.03115689009223976,0.04467648555012048,50.2459523,6.6324490350000005,458.66295594999997,26.42500019,313.34999085000004,13.253742695,12.940393924999999,-9.1106254577,9.727500343200001,-25.725001335
1970-01-01 00:01:04.300,0.7946801828864579,2.349485168927711,9.407302914072288,0.007370162649916666,0.08545316844464286,0.033298447444184524,50.245968816,6.63242579,458.6981643,25.93600006,313.15999146,13.213987922,12.85208664,-8.1900003911,10.1606253615,-24.708750913
1970-01-01 00:01:04.400,0.7301135680571429,3.373377865238095,10.354124580369048,0.12091003892349397,0.07134769608879518,0.03236386520995181,50.245985332000004,6.632402545,458.73337265,25.44699993,312.96999207,13.174233148999999,12.763779355,-6.770625257499999,9.7462504378,-23.118750954
1970-01-01 00:01:04.500,0.41917640094172287,3.002232054626506,10.093545729891565,0.05368740231436144,0.03706665325785662,0.057533716177228925,50.246001848000006,6.6323793,458.768581,24.9579998,312.77999268,13.134478376,12.67547207,-6.6787503242,9.067500305100001,-23.617500304
1970-01-01 00:01:04.600,0.621996951966482,3.4196102302289155,8.966371300746989,0.04638667377081687,-0.014126762847463857,0.05768826801433735,50.246018364,6.632356055000001,458.80378935,24.468999670000002,312.58999329000005,13.094723603,12.587164784999999,-6.4537502765,8.895000362400001,-23.137500761000002
1970-01-01 00:01:04.700,0.40038337502759036,2.8181252422168677,8.397895784216868,-0.07095487695859277,-0.0014608818060253012,0.07527772534638555,50.24603488,6.63233281,458.8389977,23.97999954,312.3999939,13.05496883,12.4988575,-6.2418752668,8.3756253241,-23.332500455999998
1970-01-01 00:01:04.800,1.1402618906464286,1.7819015525,9.52318845472619,-0.031804053175738096,-0.027953534122809525,0.06645872745452382,50.246049665,6.632308800000001,459.01978546,23.850999639,312.24999390000005,13.052520176,12.483942128999999,-6.808125305100001,8.1506253242,-24.495000646
1970-01-01 00:01:04.900,1.5603510033759036,1.5148801587771084,10.767554156530121,-0.02322783530624217,-0.0538391941936506,0.05366992344506024,50.246064450000006,6.63228479,459.20057321999997,23.721999738,312.0999939,13.050071522,12.469026758,-8.2068754195,8.0887503147,-26.700001143999998
1970-01-01 00:01:05.000,1.6495521111385543,0.7733249636907229,9.56703826007229,-0.01901078114115783,-0.06532017894426506,0.024312456935493977,50.246079235,6.63226078,459.38136098,23.592999837,311.94999390000004,13.047622868,12.454111387,-8.4412503242,8.7450003623,-26.079376030000002
1970-01-01 00:01:05.100,2.054241849746988,0.1859590761761807,10.278643573445782,-0.008986998458313253,-0.017548979505621686,0.009136950306906024,50.24609402,6.6322367700000004,459.56214874,23.463999936,311.7999939,13.045174214,12.439196016,-8.8143754004,9.249375438600001,-25.481251143
1970-01-01 00:01:05.200,2.306810752433735,0.3678063893638554,10.837364093349398,0.03954872387344524,-0.026622759617638096,0.0021016054195583337,50.246108805000006,6.63221276,459.7429365,23.335000035,311.6499939,13.042725560000001,12.424280645,-8.9606253623,8.8556254386,-25.955626298000006
1970-01-01 00:01:05.300,2.11744864352381,-0.10996301917720237,10.34410460827381,0.004885858006493976,0.0060017583902481925,-0.0021526846201180725,50.24612359,6.63218875,459.92372426,23.206000134,311.49999390000005,13.040276906,12.409365273999999,-9.1256254196,8.4487502098,-25.670626258
1970-01-01 00:01:05.400,1.4504253046168674,-0.9996413017457831,10.214895018759035,-0.012902308397478314,0.051984573294325306,0.010469038842003614,50.246138375,6.63216474,460.10451201999996,23.077000233,311.3499939,13.037828252,12.394449903,-9.1425002098,8.750625419399999,-25.659376337000005
1970-01-01 00:01:05.500,1.1968581734120483,-1.7002698643012049,10.826019758530121,-0.047926671048375905,0.08034849328626506,0.036809067056855424,50.24615316,6.632140730000001,460.28529978,22.948000332,311.19999390000004,13.035379598,12.379534532,-8.7393752097,8.9531253813,-26.169376375000002
1970-01-01 00:01:05.600,0.8388933514168675,-1.8078063381686749,10.732757350397591,-0.010424399388989286,0.05634338785228095,0.06896029261964286,50.246167945,6.63211672,460.46608754,22.819000431,311.0499939,13.032930944,12.364619161,-8.5218753814,8.7975004195,-26.353126144999997
1970-01-01 00:01:05.700,0.5241136176161905,-1.7627055574071429,11.018773862619048,0.009500331029343372,0.010380723642603614,0.08971727136626506,50.24618273,6.63209271,460.6468753,22.69000053,310.8999939,13.03048229,12.34970379,-8.173125457800001,8.583750438500001,-26.368126489
1970-01-01 00:01:05.800,0.6066778391855422,-0.9094095419651808,10.7462782,0.05799277174738313,-0.0022777979283734938,0.0749539021986747,50.246191121,6.632075936000001,460.64449873,22.174000546,310.50999451,13.042148016,12.329892827,-7.884375238199999,8.6887503624,-26.086876106
1970-01-01 00:01:05.900,0.7374470363144578,-0.29766497423712046,10.368720376698796,0.04578318597272289,-0.003389098332036145,0.06405432692879519,50.246199512000004,6.632059162,460.64212216,21.658000561999998,310.11999512,13.053813742,12.310081863999999,-8.257500314800001,8.6718753814,-25.695001028
1970-01-01 00:01:06.000,1.144280937760241,-0.7916098770216867,10.72350676626506,-0.0016641907182783134,0.014112043536815664,0.056473933250361444,50.246207903,6.632042388,460.63974558999996,21.142000578,309.72999573000004,13.065479468,12.290270901,-8.3306254386,8.6981253623,-25.584376527
1970-01-01 00:01:06.100,1.1954815797012048,-1.2220512851216867,10.628471317373494,-0.02683728331178095,0.012675080641446427,0.052503776248333335,50.246216294,6.632025614,460.63736902,20.626000594,309.33999634,13.077145194,12.270459938,-8.111250400500001,8.4825003624,-26.148751259
1970-01-01 00:01:06.200,1.308446691870238,-1.5521727729047619,10.625724156654762,-0.004365166125930121,0.02275222051915181,0.04516957886518073,50.246224685,6.63200884,460.63499245,20.11000061,308.94999695,13.08881092,12.250648975,-8.0850003719,6.9150002478,-26.540625762
1970-01-01 00:01:06.300,1.3531844529879518,-1.6714911174096387,10.530891705746988,-0.011813086850124097,0.03743463353931807,0.0371328895486747,50.246233076,6.6319920660000005,460.63261588,19.594000626,308.55999756,13.100476646,12.230838012,-8.2593752384,7.2543752193,-26.743125723000002
1970-01-01 00:01:06.400,1.273414075320482,-2.0087457794096384,10.946997884457831,-0.007301648566738554,0.02629955036074699,0.03845025913180723,50.246241467000004,6.631975292,460.63023931,19.078000642,308.16999817,13.112142372000001,12.211027049,-7.4831253527,7.4193753242,-26.360626222
1970-01-01 00:01:06.500,1.106734527880723,-1.6054470445168674,10.91971464060241,0.025950100483464286,0.04235207654886429,0.03746529848142857,50.246249858,6.631958518,460.62786274,18.562000658000002,307.77999878,13.123808098,12.191216086,-7.353750228699999,6.8831253051,-26.251875875000003
1970-01-01 00:01:06.600,0.6621388920619048,-1.0106221696392856,10.80148275702381,0.05578488988886626,0.08876052260759036,0.048628593491686745,50.246258249,6.631941744,460.62548617000004,18.046000674000002,307.38999939,13.135473824,12.171405123,-7.4025002954,6.5062502383,-27.270001029000003
1970-01-01 00:01:06.700,-0.3051605641770602,-1.4065616884674699,10.753424265506023,0.03310994522728554,0.1094115754392771,0.10166191156566265,50.24626664,6.63192497,460.6231096,17.53000069,307.0,13.14713955,12.15159416,-6.8081252574999995,5.9400002478,-26.855626296999997
1970-01-01 00:01:06.800,-1.1317870968445782,-1.677339843940964,11.398408798132529,-0.029240632974845786,0.1812045269,0.17132057725903616,50.246274111000005,6.631909602,460.83275538000004,17.281000617,305.12000122,13.180643845,12.139610003,-6.4406252381,7.020000267,-26.340001296000004
1970-01-01 00:01:06.900,-1.9525901252048192,-1.3242471516786987,11.729840049108434,0.0526717767566506,0.14503942600975903,0.26560448396626507,50.246281582,6.631894234,461.04240116,17.032000544000002,303.24000244,13.21414814,12.127625846,-5.5462502002,6.4950002668,-26.583751297000003
1970-01-01 00:01:07.000,-3.4071091600361445,2.882915241172289,9.237416163951806,0.19752546008452382,0.2124675839642857,0.3028929769226191,50.246289053,6.631878866,461.25204694,16.783000471,301.36000366,13.247652435000001,12.115641689,-5.3606251238,5.7206252573,-25.36687603
1970-01-01 00:01:07.100,-3.2632189988571425,3.1210169621666664,9.642943507130953,0.13842589937180722,0.15595372129759036,0.3833508125277108,50.246296524,6.6318634979999995,461.46169272000003,16.534000398,299.48000488,13.281156730000001,12.103657532,-3.2775001288,5.0250001431,-23.784376146
1970-01-01 00:01:07.200,-3.2853454854457826,2.661254823939759,10.362150927168676,0.02883401453314819,0.172115414,0.41100821152409633,50.246303995000005,6.63184813,461.67133850000005,16.285000325,297.6000061,13.314661025,12.091673375,-2.865000105,3.4987501146,-22.076250648000002
1970-01-01 00:01:07.300,-3.702748873144578,2.2814050395180723,10.425139071409639,0.03237398455849759,0.22720022285060243,0.45485674041807234,50.246311466,6.631832762,461.88098428,16.036000252,295.72000732,13.34816532,12.079689218,-2.3812500955,4.0425001620000005,-23.525625608000002
1970-01-01 00:01:07.400,-5.124874755506024,3.01336011539759,10.182606306469879,0.13833145229119048,0.27427587339880954,0.5246887097166667,50.246318937,6.631817394,462.09063006,15.787000179,293.84000854,13.381669615,12.067705061,-2.1393750906,2.7262500883,-22.074375533
1970-01-01 00:01:07.500,-5.964288501464286,3.8818028171666663,9.369346311988094,0.10489553787313252,0.3782754436253012,0.5974343799686747,50.246326408,6.631802026,462.30027584000004,15.538000106,291.96000976,13.41517391,12.055720904,-1.4475000499,1.8656250953,-22.126875875000003
1970-01-01 00:01:07.600,-6.448801172746987,5.148417386698795,10.42016243086747,0.09206038602432531,0.3160205407915663,0.7090427947277108,50.246333879000005,6.631786657999999,462.50992162,15.289000032999999,290.08001098,13.448678205,12.043736747,-1.45312505376,0.022500000860000015,-21.369375993
1970-01-01 00:01:07.700,-7.197520416843374,3.723066272506024,9.282677926313253,0.13779297538156626,0.26958878894698796,0.7483357270108434,50.24634135,6.63177129,462.7195674,15.03999996,288.2000122,13.4821825,12.03175259,-0.63750002686,-1.11375005252,-21.045000646
1970-01-01 00:01:07.800,-7.023666025650603,3.875385287337349,10.26571364533735,0.12004896513790363,0.33492000920843373,0.7939505649120482,50.246343602,6.6317623,462.89614206,14.655999945,283.33001098,13.509773538000001,12.021969131,-1.05562503358,-2.1956250667,-19.910625648
1970-01-01 00:01:07.900,-6.866012286583333,4.208796989321429,10.599919409678572,0.12181676022610716,0.2180924699411369,0.8423947322904762,50.246345854000005,6.63175331,463.07271672,14.27199993,278.46000976,13.537364576,12.012185672,-0.55312501869,-3.2643751145000004,-19.923750685999998
1970-01-01 00:01:08.000,-8.132595114036144,4.923668645963856,8.940201615626506,0.1493401952705181,0.2699770097987952,0.7826903663481928,50.246348106,6.631744319999999,463.24929138000005,13.887999915,273.59000854,13.564955614,12.002402213,-1.6556250692999999,-4.9893751621,-18.858750724
1970-01-01 00:01:08.100,-7.05601954746988,6.057102605542169,10.890218757771084,0.16274939741963856,0.5074880396048193,0.7953488934361446,50.246350358,6.63173533,463.42586604,13.5039999,268.72000732,13.592546652,11.992618754,-1.597500062,-6.4387502668,-18.438750649000003
1970-01-01 00:01:08.200,-7.513870308144578,4.075315722493976,12.45035717253012,0.337760815426747,0.5255190722951807,0.8453132481409639,50.24635261,6.63172634,463.6024407,13.119999884999999,263.8500061,13.62013769,11.982835295000001,-1.766250062,-8.4412503241,-17.340000915
1970-01-01 00:01:08.300,-7.695897780277108,5.822933915072289,13.185177090602409,0.3629123559654762,0.4966515458785714,0.8402131341845239,50.246354862000004,6.63171735,463.77901536,12.73599987,258.98000488,13.647728728,11.973051836,-1.5018750549,-10.3181253425,-16.629375837
1970-01-01 00:01:08.400,-7.842572302869048,4.7102500043571425,9.285786240035714,0.6503306207180722,0.1726232267835241,0.7864069680168674,50.246357114000006,6.631708359999999,463.95559002000005,12.351999854999999,254.11000366,13.675319766,11.963268377,-2.9062501431000003,-12.446250437,-14.746875665
1970-01-01 00:01:08.500,-4.41444426413253,10.737387979192771,7.468046292456627,0.07261814636616867,0.4428532249240964,0.49758660865542165,50.246359366,6.63169937,464.13216468,11.96799984,249.24000244,13.702910804,11.953484918000001,-4.1400001048999995,-15.960000801000001,-12.470625589
1970-01-01 00:01:08.600,-2.6398455457096386,7.057561922939759,12.285724433156627,0.24803526551698796,0.0004884930789518094,0.5160665795783133,50.246361618,6.63169038,464.30873934,11.583999825,244.37000122,13.730501841999999,11.943701459,-4.8768752574,-17.602500914,-12.913125513
1970-01-01 00:01:08.700,-1.6696424476527711,4.844017186819277,3.5512442832771085,-0.037178054706075,0.02219502538557143,0.2766120006369047,50.24636387,6.63168139,464.485314,11.19999981,239.5,13.75809288,11.933918,-5.7337502001,-19.0162508,-12.071250532
1970-01-01 00:01:08.800,-0.6509759420813095,8.702760020857143,6.180874512273809,-0.0650671918646747,0.2678252442445783,0.1576169921325301,50.246355548000004,6.6316732389999995,464.99515891,10.9399998671,238.45,13.644071483,11.809134293,-5.9343751907,-17.716875837,-11.885625360999999
1970-01-01 00:01:08.900,-1.3473681671084337,7.820796679253012,6.772960168722892,-0.2111038449800253,0.3215761247566265,0.136215258703494,50.246347226000005,6.631665088,465.50500382,10.679999924199999,237.4,13.530050086,11.684350586,-5.7225002287,-17.593125913,-12.180000588999999
1970-01-01 00:01:09.000,-1.66882803063253,7.002317951349397,6.947769572951807,0.010663148751180723,0.1414552980086506,0.2198645352192771,50.246338904000005,6.631656937,466.01484873000004,10.4199999813,236.35,13.416028689,11.559566879,-5.2856251716000004,-16.824375914,-12.075000475
1970-01-01 00:01:09.100,-0.7658113593576505,8.888896442301204,7.473797769445784,-0.013917934070072288,0.01756369839380241,0.20517476189759037,50.246330582000006,6.6316487859999995,466.52469364,10.1600000384,235.3,13.302007291999999,11.434783172,-5.5143751143,-17.523750686,-12.646875665
1970-01-01 00:01:09.200,0.4483299164720121,8.381628858024097,7.813859646626505,0.13681887773285714,-0.14666151885690476,0.07921379979940477,50.24632226,6.631640635,467.03453855,9.9000000955,234.25,13.187985895,11.309999465,-6.0393752576,-17.8912508,-12.285000418
1970-01-01 00:01:09.300,1.8081335815571429,7.564620347285714,7.677506770380952,-0.09588186059201204,-0.13281512107855423,0.05735708584590361,50.246313938,6.631632484,467.54438346,9.640000152599999,233.2,13.073964498,11.185215758,-6.7368752954,-17.595000647,-11.613750456
1970-01-01 00:01:09.400,1.4285043083120483,7.6434070575783135,5.137876705879518,0.04948506761479518,-0.11730107241100723,0.003249265884926506,50.246305616,6.6316243329999995,468.05422837000003,9.380000209699999,232.15,12.959943101,11.060432051,-7.655625295599999,-17.617500685,-12.138750551000001
1970-01-01 00:01:09.500,1.8284912855783133,7.342909634855421,5.908423283012048,-0.19718683135108434,-0.0033375809351927715,0.04241708654578434,50.246297294,6.631616181999999,468.56407328,9.120000266799998,231.1,12.845921704,10.935648343999999,-7.387500333699999,-17.986875914000002,-12.388125608
1970-01-01 00:01:09.600,1.6263950646819276,7.028440843120482,6.714033310626506,-0.000767195260440476,-0.05100574593253572,0.0007635590844511909,50.246288972,6.631608031,469.07391819,8.8600003239,230.05,12.731900307,10.810864637,-7.6200003146,-17.983126066,-13.177500627
1970-01-01 00:01:09.700,1.8304096289880951,7.6974576427261905,8.186091939559523,-0.08727848180201206,-0.025063136557831326,0.03488085044049398,50.24628065,6.63159988,469.5837631,8.600000381,229.0,12.61787891,10.68608093,-8.1018753052,-17.026875686,-12.191250513
1970-01-01 00:01:09.800,1.9547415052409638,7.440193733554217,7.340657331855422,0.008830607016261448,-0.042777706946149394,0.009666841910645783,50.246269496000004,6.631580113999999,469.55993628,9.0590003009,228.93000031,12.587950131,10.646680257,-8.285625362400001,-17.137500571,-12.485625551
1970-01-01 00:01:09.900,1.785391647479518,6.626273683686747,7.216317033096385,0.028966487440346987,-0.07680116329240964,0.004662310134783133,50.246258342000004,6.631560348,469.53610946,9.5180002208,228.86000062,12.558021352,10.607279583999999,-8.6531254768,-16.263750743,-12.041250418
1970-01-01 00:01:10.000,1.9063517063638553,5.9410182711445785,6.653996496301205,-0.07098431537261446,-0.03139975715970361,0.008246438016789157,50.246247188,6.6315405819999995,469.51228264,9.9770001407,228.79000093,12.528092573,10.567878911,-9.0600002288,-16.065000723,-12.024375532
1970-01-01 00:01:10.100,2.2469901980963853,2.9695757842891566,8.775619403590362,-0.15457708091062022,-0.0031196842507559518,0.031204114165138092,50.246236034,6.631520816,469.48845582,10.4360000606,228.72000124,12.498163794,10.528478238,-9.0525003431,-15.969375799,-12.039375304
1970-01-01 00:01:10.200,2.3511797005,3.6253328394285713,8.662416725154761,-0.08680746721306024,0.017261954423084338,-0.028500072278173496,50.24622488,6.63150105,469.464629,10.8949999805,228.65000155,12.468235015000001,10.489077564999999,-8.7843754767,-14.874375437000001,-11.88750038
