Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Mag Direction (°)
1970-01-01 00:01:29.800,1.2726868376000788,4.269427944031258,-2.8195287521532,-0.061940279178328915,-0.04985028811276627,-0.10550362506257831,50.244250474,6.626650367,485.85174027,10.9860003713,336.72001037,350.30773934947126
1970-01-01 00:01:29.900,1.9001865586844162,4.852094616910775,-1.1854182410327176,-0.015621683410722885,-0.14601089429669156,-0.08143035543706025,50.244258108,6.626657873999999,485.78407014,10.162000322599999,337.24000854,352.24359337853195
1970-01-01 00:01:30.000,1.4730497066844164,4.3929213454167995,-3.695626138273682,-0.08324611933220476,-0.08242074843333333,-0.07842842453952381,50.244265741999996,6.626665381,485.71640001000003,9.3380002739,337.76000671,353.7557385608265
1970-01-01 00:01:30.100,1.8114621160464361,4.1114522188665985,-2.16091221452196,-0.10088639234722892,-0.0066567630536566265,-0.05033602206445783,50.244273375999995,6.626672888,485.64872988,8.5140002252,338.28000488000004,353.7973853692288
1970-01-01 00:01:30.200,1.3753475769253805,4.3357926632481245,-2.4515998105146455,0.025080615637036143,-0.0368532248092,-0.0751084544846988,50.244281009999995,6.626680394999999,485.58105975,7.6900001765,338.80000305,350.55932934883117
1970-01-01 00:01:30.300,1.0709149592747775,4.515326455043305,-2.531986403201393,-0.07542215761181928,0.029500978544703613,-0.04386692893590361,50.244288644,6.626687902,485.51338962,6.8660001278,339.32000122,347.51423237145167
1970-01-01 00:01:30.400,0.7388964058048981,3.9421481235493294,-2.3849395097797057,-0.051341528155510845,0.04104084027235422,-0.033894663238915664,50.244296278,6.626695409,485.44571949,6.0420000791,339.83999939,348.1523552450665
1970-01-01 00:01:30.500,0.5149692885036934,3.122710918501136,-2.000768971743561,-0.09413956193756429,0.07202180066940476,-0.014580342293596428,50.244303912,6.626702916,485.37804936000003,5.2180000304,340.35999756,347.65756556494983
1970-01-01 00:01:30.600,0.3145343508321501,3.0334393606999317,-2.3075544680219613,-0.06945351706819397,0.06022733185144579,-0.018152467022273494,50.244311546,6.626710423,485.31037923,4.3939999816999995,340.87999573,342.6843402879673
1970-01-01 00:01:30.700,0.0044908451362235535,3.1379110909830645,-2.0601210766592244,-0.06026136999596747,0.03923773723504819,0.0021306057909349398,50.24431918,6.62671793,485.2427091,3.569999933,341.3999939,341.87960261116945
1970-01-01 00:01:30.800,-0.2790298153818489,0.7385153968023417,-0.9304132693098257,-0.1354103021139036,0.06685833604236145,0.036235018067361444,50.244334579,6.62671174,485.42434508,4.2089999435,341.22999573000004,345.85775156014444
1970-01-01 00:01:30.900,-0.2865578328191982,0.3553970804529438,0.02414283401547479,-0.05025309530063095,0.059172192162047624,0.028309861734525,50.244349977999995,6.62670555,485.60598106000003,4.8479999540000005,341.05999756,340.06429107743253
1970-01-01 00:01:31.000,-0.1861495351190403,-0.018801784383401632,0.1699427464542289,-0.032626050816054214,0.06272223818345783,0.028706141422650606,50.244365377,6.62669936,485.78761704,5.4869999645,340.88999939,335.49888425992606
1970-01-01 00:01:31.100,-0.3596650449131742,2.5722823727300526,-1.1047866257315135,0.1387202844826241,0.01772560982441205,-0.01830701858148193,50.244380776,6.62669317,485.96925302,6.125999975,340.72000122000003,337.8061862272145
1970-01-01 00:01:31.200,-0.5791812986637764,6.414946540199932,-2.8119106494182597,0.11076114355561326,-0.005148044036385542,-0.02997935304506506,50.244396175,6.626686980000001,486.150889,6.7649999855,340.55000305,339.701171958586
